station_id,station_name,chain,address,city,region,country,fuel_type,price_eur_l,last_updated
LT0063,Viada Kėdainiai,Viada,Vytauto pl. 9,Kėdainiai,Kauno apskritis,Lithuania,Dyzelinas,1.605,2024-01-28 13:09
LT0267,Astarta Kupiškis,Astarta,Didlaukio pr. 107,Kupiškis,Panevėžio apskritis,Lithuania,Benzinas 95,1.737,2024-08-20 05:24
LT0137,Neste Lazdijai,Neste,Ukmergės g. 144,Lazdijai,Alytaus apskritis,Lithuania,LPG,0.665,2024-04-09 20:22
LT0310,Lietuva Šilutė,Lietuva,Geležinio Vilko pl. 49,Šilutė,Klaipėdos apskritis,Lithuania,Benzinas 95,1.606,2024-03-06 01:44
LT0045,Circle K Zarasai,Circle K,Panerių g. 39,Zarasai,Utenos apskritis,Lithuania,LPG,0.651,2024-03-10 03:54
LT0048,Viada Kaunas,Viada,Ateities pr. 69,Kaunas,Kauno apskritis,Lithuania,Benzinas 98,1.793,2024-03-28 10:14
LT0219,Orlen Šilutė,Orlen,Vilniaus al. 144,Šilutė,Klaipėdos apskritis,Lithuania,Benzinas 95,1.679,2024-11-22 19:57
LT0264,Astarta Šilutė,Astarta,Klaipėdos pl. 92,Šilutė,Klaipėdos apskritis,Lithuania,Benzinas 95,1.674,2024-10-10 07:05
LT0250,Astarta Plungė,Astarta,Panerių al. 19,Plungė,Telšių apskritis,Lithuania,Benzinas 95,1.724,2024-09-07 06:37
LT0114,Neste Telšiai,Neste,Ukmergės al. 31,Telšiai,Telšių apskritis,Lithuania,Benzinas 95,1.721,2024-05-22 00:46
LT0181,Lukoil Kupiškis,Lukoil,Klaipėdos al. 101,Kupiškis,Panevėžio apskritis,Lithuania,LPG,0.773,2024-05-06 07:20
LT0157,Lukoil Kėdainiai,Lukoil,Ukmergės pl. 150,Kėdainiai,Kauno apskritis,Lithuania,Dyzelinas,1.604,2024-10-29 04:58
LT0132,Neste Radviliškis,Neste,Respublikos g. 139,Radviliškis,Šiaulių apskritis,Lithuania,LPG,0.802,2024-08-01 01:02
LT0245,Astarta Visaginas,Astarta,Geležinio Vilko pl. 150,Visaginas,Utenos apskritis,Lithuania,Dyzelinas,1.632,2024-09-15 01:27
LT0299,Lietuva Kretinga,Lietuva,Pramonės g. 39,Kretinga,Klaipėdos apskritis,Lithuania,Dyzelinas,1.571,2024-12-22 03:28
LT0039,Circle K Varėna,Circle K,Ateities al. 138,Varėna,Alytaus apskritis,Lithuania,Benzinas 98,1.753,2024-10-12 00:44
LT0207,Orlen Plungė,Orlen,Vytauto pl. 121,Plungė,Telšių apskritis,Lithuania,Benzinas 98,1.881,2024-03-08 11:18
LT0211,Orlen Druskininkai,Orlen,Geležinio Vilko al. 71,Druskininkai,Alytaus apskritis,Lithuania,Benzinas 98,1.827,2024-02-16 00:30
LT0058,Viada Mažeikiai,Viada,Didlaukio pl. 82,Mažeikiai,Telšių apskritis,Lithuania,Benzinas 98,1.739,2024-08-23 18:47
LT0257,Astarta Rokiškis,Astarta,Vilniaus pr. 32,Rokiškis,Panevėžio apskritis,Lithuania,Benzinas 98,1.714,2024-08-20 14:49
LT0130,Neste Jurbarkas,Neste,Ozo pl. 15,Jurbarkas,Tauragės apskritis,Lithuania,Benzinas 95,1.727,2024-07-26 05:50
LT0232,Astarta Šiauliai,Astarta,Žemaitės pr. 117,Šiauliai,Šiaulių apskritis,Lithuania,Dyzelinas,1.613,2024-12-26 20:00
LT0137,Neste Lazdijai,Neste,Ukmergės g. 144,Lazdijai,Alytaus apskritis,Lithuania,LPG,0.653,2024-12-19 10:33
LT0288,Lietuva Kėdainiai,Lietuva,Naugarduko pr. 16,Kėdainiai,Kauno apskritis,Lithuania,Benzinas 98,1.763,2024-05-18 22:39
LT0241,Astarta Utena,Astarta,Savanorių g. 101,Utena,Utenos apskritis,Lithuania,Benzinas 95,1.674,2024-04-16 21:05
LT0217,Orlen Skuodas,Orlen,Respublikos g. 42,Skuodas,Klaipėdos apskritis,Lithuania,LPG,0.799,2024-01-29 16:58
LT0116,Neste Tauragė,Neste,Naugarduko al. 122,Tauragė,Tauragės apskritis,Lithuania,Dyzelinas,1.66,2024-02-26 12:23
LT0048,Viada Kaunas,Viada,Ateities pr. 69,Kaunas,Kauno apskritis,Lithuania,Benzinas 98,1.821,2024-07-06 11:11
LT0070,Viada Plungė,Viada,Klaipėdos g. 92,Plungė,Telšių apskritis,Lithuania,Benzinas 95,1.697,2024-10-14 22:49
LT0314,Lietuva Varėna,Lietuva,Klaipėdos pr. 68,Varėna,Alytaus apskritis,Lithuania,Dyzelinas,1.525,2024-06-20 07:34
LT0108,Neste Jonava,Neste,Architektų g. 129,Jonava,Kauno apskritis,Lithuania,Dyzelinas,1.617,2024-10-24 22:13
LT0213,Orlen Biržai,Orlen,Respublikos al. 61,Biržai,Panevėžio apskritis,Lithuania,Benzinas 95,1.628,2024-05-16 16:43
LT0285,Lietuva Jonava,Lietuva,Vilniaus pr. 98,Jonava,Kauno apskritis,Lithuania,Dyzelinas,1.55,2024-02-02 11:22
LT0153,Lukoil Jonava,Lukoil,Laisvės pr. 112,Jonava,Kauno apskritis,Lithuania,Benzinas 98,1.798,2024-09-26 03:30
LT0297,Lietuva Plungė,Lietuva,Ateities pr. 133,Plungė,Telšių apskritis,Lithuania,Dyzelinas,1.622,2024-09-29 09:28
LT0212,Orlen Druskininkai,Orlen,Gedimino al. 138,Druskininkai,Alytaus apskritis,Lithuania,LPG,0.706,2024-12-10 22:51
LT0097,Neste Klaipėda,Neste,Dariaus ir Girėno al. 45,Klaipėda,Klaipėdos apskritis,Lithuania,LPG,0.674,2024-08-22 02:05
LT0123,Neste Druskininkai,Neste,Vytauto al. 74,Druskininkai,Alytaus apskritis,Lithuania,Dyzelinas,1.662,2024-05-27 02:06
LT0302,Lietuva Druskininkai,Lietuva,Didlaukio pr. 29,Druskininkai,Alytaus apskritis,Lithuania,Dyzelinas,1.55,2024-12-22 04:31
LT0242,Astarta Kėdainiai,Astarta,Saltoniškių g. 136,Kėdainiai,Kauno apskritis,Lithuania,LPG,0.797,2024-09-23 20:01
LT0274,Lietuva Vilnius,Lietuva,Savanorių pl. 142,Vilnius,Vilniaus apskritis,Lithuania,Dyzelinas,1.575,2024-12-15 17:59
LT0208,Orlen Kretinga,Orlen,Žemaitės g. 39,Kretinga,Klaipėdos apskritis,Lithuania,Benzinas 95,1.655,2024-08-03 14:47
LT0302,Lietuva Druskininkai,Lietuva,Didlaukio pr. 29,Druskininkai,Alytaus apskritis,Lithuania,Dyzelinas,1.504,2024-04-06 02:01
LT0287,Lietuva Utena,Lietuva,Algirdo pr. 122,Utena,Utenos apskritis,Lithuania,LPG,0.79,2024-09-23 20:21
LT0250,Astarta Plungė,Astarta,Panerių al. 19,Plungė,Telšių apskritis,Lithuania,Benzinas 95,1.674,2024-12-01 20:50
LT0037,Circle K Kupiškis,Circle K,Didlaukio pl. 102,Kupiškis,Panevėžio apskritis,Lithuania,Benzinas 95,1.658,2024-12-06 22:33
LT0289,Lietuva Telšiai,Lietuva,Gedimino al. 51,Telšiai,Telšių apskritis,Lithuania,Benzinas 95,1.65,2024-06-04 18:08
LT0159,Lukoil Telšiai,Lukoil,Panerių pr. 115,Telšiai,Telšių apskritis,Lithuania,LPG,0.671,2024-05-13 07:30
LT0156,Lukoil Kėdainiai,Lukoil,Naugarduko pr. 113,Kėdainiai,Kauno apskritis,Lithuania,Benzinas 95,1.745,2024-01-25 04:22
LT0228,Orlen Zarasai,Orlen,Panerių pr. 32,Zarasai,Utenos apskritis,Lithuania,Benzinas 95,1.652,2024-03-26 19:59
LT0110,Neste Utena,Neste,Laisvės g. 41,Utena,Utenos apskritis,Lithuania,Dyzelinas,1.628,2024-05-26 05:11
LT0308,Lietuva Jurbarkas,Lietuva,Didlaukio pl. 135,Jurbarkas,Tauragės apskritis,Lithuania,Benzinas 98,1.739,2024-02-29 01:20
LT0142,Lukoil Kaunas,Lukoil,Studentų al. 44,Kaunas,Kauno apskritis,Lithuania,Benzinas 95,1.593,2024-05-13 11:11
LT0287,Lietuva Utena,Lietuva,Algirdo pr. 122,Utena,Utenos apskritis,Lithuania,Benzinas 95,1.671,2024-01-18 21:20
LT0314,Lietuva Varėna,Lietuva,Klaipėdos pr. 68,Varėna,Alytaus apskritis,Lithuania,LPG,0.667,2024-08-17 17:10
LT0034,Circle K Šilutė,Circle K,Respublikos g. 22,Šilutė,Klaipėdos apskritis,Lithuania,LPG,0.694,2024-01-13 12:59
LT0257,Astarta Rokiškis,Astarta,Vilniaus pr. 32,Rokiškis,Panevėžio apskritis,Lithuania,LPG,0.778,2024-08-22 10:09
LT0101,Neste Panevėžys,Neste,Algirdo pr. 8,Panevėžys,Panevėžio apskritis,Lithuania,Benzinas 95,1.745,2024-10-06 16:21
LT0287,Lietuva Utena,Lietuva,Algirdo pr. 122,Utena,Utenos apskritis,Lithuania,LPG,0.767,2024-08-30 09:48
LT0132,Neste Radviliškis,Neste,Respublikos g. 139,Radviliškis,Šiaulių apskritis,Lithuania,LPG,0.76,2024-10-16 23:58
LT0141,Lukoil Vilnius,Lukoil,Konstitucijos al. 40,Vilnius,Vilniaus apskritis,Lithuania,LPG,0.701,2024-02-27 23:30
LT0304,Lietuva Rokiškis,Lietuva,Geležinio Vilko al. 113,Rokiškis,Panevėžio apskritis,Lithuania,LPG,0.665,2024-10-09 03:19
LT0130,Neste Jurbarkas,Neste,Ozo pl. 15,Jurbarkas,Tauragės apskritis,Lithuania,LPG,0.712,2024-04-22 14:22
LT0022,Circle K Plungė,Circle K,Pramonės pr. 46,Plungė,Telšių apskritis,Lithuania,Benzinas 95,1.629,2024-11-07 20:12
LT0235,Astarta Alytus,Astarta,Didlaukio pr. 124,Alytus,Alytaus apskritis,Lithuania,Benzinas 98,1.805,2024-05-22 06:01
LT0115,Neste Visaginas,Neste,Naugarduko al. 122,Visaginas,Utenos apskritis,Lithuania,Dyzelinas,1.597,2024-08-16 21:42
LT0303,Lietuva Biržai,Lietuva,Dariaus ir Girėno g. 64,Biržai,Panevėžio apskritis,Lithuania,Benzinas 98,1.886,2024-07-20 06:31
LT0014,Circle K Kėdainiai,Circle K,Ateities g. 24,Kėdainiai,Kauno apskritis,Lithuania,LPG,0.749,2024-09-18 01:58
LT0029,Circle K Rokiškis,Circle K,Naugarduko pl. 127,Rokiškis,Panevėžio apskritis,Lithuania,Dyzelinas,1.572,2024-08-06 11:24
LT0043,Circle K Šakiai,Circle K,Savanorių pl. 71,Šakiai,Marijampolės apskritis,Lithuania,Benzinas 98,1.712,2024-06-25 11:19
LT0293,Lietuva Tauragė,Lietuva,Pramonės al. 114,Tauragė,Tauragės apskritis,Lithuania,LPG,0.797,2024-02-14 06:46
LT0018,Circle K Visaginas,Circle K,Dariaus ir Girėno g. 63,Visaginas,Utenos apskritis,Lithuania,Benzinas 98,1.843,2024-07-31 14:18
LT0240,Astarta Jonava,Astarta,Vilniaus al. 91,Jonava,Kauno apskritis,Lithuania,Dyzelinas,1.645,2024-08-05 23:57
LT0031,Circle K Jurbarkas,Circle K,Ateities pr. 71,Jurbarkas,Tauragės apskritis,Lithuania,Benzinas 98,1.735,2024-10-27 19:05
LT0306,Lietuva Skuodas,Lietuva,Algirdo pr. 5,Skuodas,Klaipėdos apskritis,Lithuania,Benzinas 95,1.607,2024-08-31 16:21
LT0087,Viada Lazdijai,Viada,Vytauto pl. 34,Lazdijai,Alytaus apskritis,Lithuania,Benzinas 98,1.878,2024-10-29 12:05
LT0091,Viada Zarasai,Viada,Architektų pr. 65,Zarasai,Utenos apskritis,Lithuania,Benzinas 98,1.784,2024-05-19 13:11
LT0273,Astarta Zarasai,Astarta,Gedimino g. 97,Zarasai,Utenos apskritis,Lithuania,LPG,0.723,2024-10-17 04:12
LT0121,Neste Kretinga,Neste,Dariaus ir Girėno pl. 66,Kretinga,Klaipėdos apskritis,Lithuania,Benzinas 95,1.72,2024-05-28 17:31
LT0053,Viada Panevėžys,Viada,Architektų pr. 41,Panevėžys,Panevėžio apskritis,Lithuania,Benzinas 98,1.858,2024-06-03 18:19
LT0038,Circle K Varėna,Circle K,Didlaukio al. 18,Varėna,Alytaus apskritis,Lithuania,Benzinas 95,1.671,2024-08-25 07:01
LT0295,Lietuva Ukmergė,Lietuva,Konstitucijos al. 40,Ukmergė,Vilniaus apskritis,Lithuania,Benzinas 95,1.598,2024-06-02 20:53
LT0232,Astarta Šiauliai,Astarta,Žemaitės pr. 117,Šiauliai,Šiaulių apskritis,Lithuania,Dyzelinas,1.585,2024-11-30 21:57
LT0063,Viada Kėdainiai,Viada,Vytauto pl. 9,Kėdainiai,Kauno apskritis,Lithuania,Benzinas 98,1.785,2024-09-08 22:41
LT0224,Orlen Varėna,Orlen,Klaipėdos pr. 52,Varėna,Alytaus apskritis,Lithuania,LPG,0.645,2024-05-21 15:04
LT0193,Orlen Alytus,Orlen,Laisvės g. 17,Alytus,Alytaus apskritis,Lithuania,LPG,0.774,2024-10-24 15:36
LT0135,Neste Varėna,Neste,Panerių al. 61,Varėna,Alytaus apskritis,Lithuania,Benzinas 98,1.866,2024-11-17 21:30
LT0216,Orlen Skuodas,Orlen,Ateities g. 8,Skuodas,Klaipėdos apskritis,Lithuania,Benzinas 95,1.637,2024-10-21 00:54
LT0169,Lukoil Palanga,Lukoil,Savanorių pr. 16,Palanga,Klaipėdos apskritis,Lithuania,Benzinas 98,1.739,2024-01-30 04:20
LT0297,Lietuva Plungė,Lietuva,Ateities pr. 133,Plungė,Telšių apskritis,Lithuania,LPG,0.798,2024-03-10 11:10
LT0203,Orlen Visaginas,Orlen,Respublikos pl. 108,Visaginas,Utenos apskritis,Lithuania,Benzinas 95,1.619,2024-08-02 20:58
LT0040,Circle K Lazdijai,Circle K,Tilžės g. 127,Lazdijai,Alytaus apskritis,Lithuania,Benzinas 98,1.719,2024-05-29 16:40
LT0240,Astarta Jonava,Astarta,Vilniaus al. 91,Jonava,Kauno apskritis,Lithuania,LPG,0.732,2024-11-17 05:48
LT0109,Neste Jonava,Neste,Panerių al. 54,Jonava,Kauno apskritis,Lithuania,LPG,0.748,2024-03-26 17:20
LT0101,Neste Panevėžys,Neste,Algirdo pr. 8,Panevėžys,Panevėžio apskritis,Lithuania,Benzinas 98,1.859,2024-12-16 09:17
LT0224,Orlen Varėna,Orlen,Klaipėdos pr. 52,Varėna,Alytaus apskritis,Lithuania,Benzinas 98,1.727,2024-10-23 11:52
LT0306,Lietuva Skuodas,Lietuva,Algirdo pr. 5,Skuodas,Klaipėdos apskritis,Lithuania,Benzinas 95,1.572,2024-09-22 09:23
LT0246,Astarta Visaginas,Astarta,Kauno pr. 69,Visaginas,Utenos apskritis,Lithuania,LPG,0.714,2024-03-24 03:13
LT0249,Astarta Ukmergė,Astarta,Geležinio Vilko al. 34,Ukmergė,Vilniaus apskritis,Lithuania,LPG,0.731,2024-04-06 17:39
LT0056,Viada Marijampolė,Viada,Savanorių pr. 147,Marijampolė,Marijampolės apskritis,Lithuania,LPG,0.792,2024-12-30 17:44
LT0093,Neste Vilnius,Neste,Tilžės pr. 36,Vilnius,Vilniaus apskritis,Lithuania,Dyzelinas,1.575,2024-02-09 03:52
LT0140,Lukoil Vilnius,Lukoil,Ukmergės g. 121,Vilnius,Vilniaus apskritis,Lithuania,LPG,0.806,2024-09-02 11:19
LT0224,Orlen Varėna,Orlen,Klaipėdos pr. 52,Varėna,Alytaus apskritis,Lithuania,Benzinas 98,1.735,2024-08-14 19:33
LT0289,Lietuva Telšiai,Lietuva,Gedimino al. 51,Telšiai,Telšių apskritis,Lithuania,LPG,0.671,2024-06-04 00:47
LT0290,Lietuva Telšiai,Lietuva,Ukmergės pr. 43,Telšiai,Telšių apskritis,Lithuania,LPG,0.68,2024-12-21 04:44
LT0064,Viada Telšiai,Viada,Vytauto al. 30,Telšiai,Telšių apskritis,Lithuania,LPG,0.695,2024-04-17 04:05
LT0067,Viada Tauragė,Viada,Didlaukio pl. 40,Tauragė,Tauragės apskritis,Lithuania,Benzinas 98,1.834,2024-02-27 02:01
LT0001,Circle K Vilnius,Circle K,Vilniaus al. 63,Vilnius,Vilniaus apskritis,Lithuania,LPG,0.776,2024-01-22 06:06
LT0247,Astarta Tauragė,Astarta,Algirdo pl. 61,Tauragė,Tauragės apskritis,Lithuania,Dyzelinas,1.643,2024-09-19 18:03
LT0159,Lukoil Telšiai,Lukoil,Panerių pr. 115,Telšiai,Telšių apskritis,Lithuania,Dyzelinas,1.521,2024-05-09 01:04
LT0084,Viada Kupiškis,Viada,Vytauto g. 24,Kupiškis,Panevėžio apskritis,Lithuania,Benzinas 95,1.69,2024-02-19 03:58
LT0268,Astarta Varėna,Astarta,Ateities g. 147,Varėna,Alytaus apskritis,Lithuania,LPG,0.677,2024-04-12 05:42
LT0174,Lukoil Skuodas,Lukoil,Žemaitės g. 96,Skuodas,Klaipėdos apskritis,Lithuania,Benzinas 95,1.575,2024-03-15 23:17
LT0171,Lukoil Druskininkai,Lukoil,Ateities g. 104,Druskininkai,Alytaus apskritis,Lithuania,LPG,0.703,2024-03-23 16:49
LT0120,Neste Plungė,Neste,Naugarduko pl. 82,Plungė,Telšių apskritis,Lithuania,Dyzelinas,1.544,2024-10-18 02:06
LT0081,Viada Radviliškis,Viada,Studentų pl. 93,Radviliškis,Šiaulių apskritis,Lithuania,Benzinas 98,1.847,2024-09-27 06:45
LT0296,Lietuva Plungė,Lietuva,Vytauto pr. 2,Plungė,Telšių apskritis,Lithuania,Benzinas 98,1.884,2024-03-28 17:00
LT0185,Lukoil Šakiai,Lukoil,Naugarduko pl. 58,Šakiai,Marijampolės apskritis,Lithuania,LPG,0.806,2024-09-15 22:30
LT0198,Orlen Jonava,Orlen,Naugarduko al. 146,Jonava,Kauno apskritis,Lithuania,Benzinas 95,1.696,2024-04-04 14:43
LT0064,Viada Telšiai,Viada,Vytauto al. 30,Telšiai,Telšių apskritis,Lithuania,Dyzelinas,1.533,2024-06-30 12:27
LT0192,Orlen Panevėžys,Orlen,Gedimino pl. 27,Panevėžys,Panevėžio apskritis,Lithuania,Dyzelinas,1.593,2024-07-27 03:48
LT0251,Astarta Plungė,Astarta,Savanorių al. 85,Plungė,Telšių apskritis,Lithuania,Benzinas 95,1.592,2024-02-26 16:08
LT0221,Orlen Radviliškis,Orlen,Kauno pr. 88,Radviliškis,Šiaulių apskritis,Lithuania,LPG,0.777,2024-12-26 09:35
LT0318,Lietuva Zarasai,Lietuva,Saltoniškių pr. 125,Zarasai,Utenos apskritis,Lithuania,Benzinas 95,1.585,2024-09-09 03:24
LT0112,Neste Kėdainiai,Neste,Studentų pl. 132,Kėdainiai,Kauno apskritis,Lithuania,Benzinas 98,1.792,2024-06-08 21:53
LT0018,Circle K Visaginas,Circle K,Dariaus ir Girėno g. 63,Visaginas,Utenos apskritis,Lithuania,Benzinas 98,1.751,2024-07-27 09:54
LT0181,Lukoil Kupiškis,Lukoil,Klaipėdos al. 101,Kupiškis,Panevėžio apskritis,Lithuania,LPG,0.674,2024-02-05 15:43
LT0009,Circle K Marijampolė,Circle K,Dariaus ir Girėno pr. 139,Marijampolė,Marijampolės apskritis,Lithuania,Benzinas 95,1.602,2024-12-11 15:43
LT0042,Circle K Šakiai,Circle K,Saltoniškių al. 109,Šakiai,Marijampolės apskritis,Lithuania,Benzinas 95,1.641,2024-09-24 21:43
LT0251,Astarta Plungė,Astarta,Savanorių al. 85,Plungė,Telšių apskritis,Lithuania,Benzinas 98,1.731,2024-07-21 12:44
LT0056,Viada Marijampolė,Viada,Savanorių pr. 147,Marijampolė,Marijampolės apskritis,Lithuania,Benzinas 95,1.746,2024-03-27 02:23
LT0289,Lietuva Telšiai,Lietuva,Gedimino al. 51,Telšiai,Telšių apskritis,Lithuania,Dyzelinas,1.561,2024-10-31 12:07
LT0254,Astarta Druskininkai,Astarta,Ateities g. 40,Druskininkai,Alytaus apskritis,Lithuania,Benzinas 95,1.721,2024-09-12 08:48
LT0021,Circle K Ukmergė,Circle K,Kauno al. 150,Ukmergė,Vilniaus apskritis,Lithuania,Benzinas 98,1.817,2024-11-25 12:22
LT0265,Astarta Radviliškis,Astarta,Gedimino al. 68,Radviliškis,Šiaulių apskritis,Lithuania,Benzinas 95,1.69,2024-07-26 15:32
LT0150,Lukoil Marijampolė,Lukoil,Didlaukio pl. 22,Marijampolė,Marijampolės apskritis,Lithuania,Dyzelinas,1.527,2024-08-20 03:07
LT0222,Orlen Kupiškis,Orlen,Algirdo al. 144,Kupiškis,Panevėžio apskritis,Lithuania,Dyzelinas,1.588,2024-04-28 20:08
LT0173,Lukoil Rokiškis,Lukoil,Ateities pl. 5,Rokiškis,Panevėžio apskritis,Lithuania,Benzinas 98,1.728,2024-01-28 02:31
LT0067,Viada Tauragė,Viada,Didlaukio pl. 40,Tauragė,Tauragės apskritis,Lithuania,Benzinas 98,1.715,2024-04-01 12:38
LT0159,Lukoil Telšiai,Lukoil,Panerių pr. 115,Telšiai,Telšių apskritis,Lithuania,Dyzelinas,1.559,2024-06-04 19:39
LT0041,Circle K Lazdijai,Circle K,Algirdo pl. 126,Lazdijai,Alytaus apskritis,Lithuania,LPG,0.777,2024-12-04 16:49
LT0183,Lukoil Lazdijai,Lukoil,Vilniaus al. 110,Lazdijai,Alytaus apskritis,Lithuania,Benzinas 98,1.853,2024-04-13 09:42
LT0086,Viada Varėna,Viada,Architektų g. 86,Varėna,Alytaus apskritis,Lithuania,LPG,0.728,2024-05-13 17:21
LT0199,Orlen Utena,Orlen,Vilniaus al. 52,Utena,Utenos apskritis,Lithuania,Benzinas 98,1.808,2024-01-17 13:56
LT0190,Orlen Klaipėda,Orlen,Klaipėdos g. 43,Klaipėda,Klaipėdos apskritis,Lithuania,Dyzelinas,1.569,2024-06-10 12:28
LT0155,Lukoil Utena,Lukoil,Ateities pl. 148,Utena,Utenos apskritis,Lithuania,Benzinas 98,1.716,2024-03-31 17:42
LT0215,Orlen Rokiškis,Orlen,Ozo pl. 35,Rokiškis,Panevėžio apskritis,Lithuania,LPG,0.799,2024-03-25 15:27
LT0033,Circle K Šilutė,Circle K,Konstitucijos pr. 125,Šilutė,Klaipėdos apskritis,Lithuania,Benzinas 95,1.626,2024-07-18 15:48
LT0234,Astarta Alytus,Astarta,Konstitucijos pr. 29,Alytus,Alytaus apskritis,Lithuania,Benzinas 98,1.812,2024-09-08 21:35
LT0251,Astarta Plungė,Astarta,Savanorių al. 85,Plungė,Telšių apskritis,Lithuania,Benzinas 95,1.667,2024-08-28 15:35
LT0183,Lukoil Lazdijai,Lukoil,Vilniaus al. 110,Lazdijai,Alytaus apskritis,Lithuania,Benzinas 95,1.661,2024-07-19 08:31
LT0185,Lukoil Šakiai,Lukoil,Naugarduko pl. 58,Šakiai,Marijampolės apskritis,Lithuania,Benzinas 98,1.885,2024-11-11 21:22
LT0228,Orlen Zarasai,Orlen,Panerių pr. 32,Zarasai,Utenos apskritis,Lithuania,Benzinas 95,1.628,2024-01-15 18:02
LT0238,Astarta Mažeikiai,Astarta,Laisvės pl. 115,Mažeikiai,Telšių apskritis,Lithuania,LPG,0.791,2024-06-27 23:37
LT0229,Astarta Vilnius,Astarta,Konstitucijos pl. 98,Vilnius,Vilniaus apskritis,Lithuania,Benzinas 98,1.848,2024-11-16 10:24
LT0065,Viada Telšiai,Viada,Gedimino pl. 95,Telšiai,Telšių apskritis,Lithuania,Benzinas 98,1.787,2024-07-01 13:22
LT0109,Neste Jonava,Neste,Panerių al. 54,Jonava,Kauno apskritis,Lithuania,Dyzelinas,1.619,2024-05-06 07:41
LT0265,Astarta Radviliškis,Astarta,Gedimino al. 68,Radviliškis,Šiaulių apskritis,Lithuania,Dyzelinas,1.607,2024-12-18 02:55
LT0058,Viada Mažeikiai,Viada,Didlaukio pl. 82,Mažeikiai,Telšių apskritis,Lithuania,Benzinas 98,1.731,2024-03-27 00:34
LT0073,Viada Druskininkai,Viada,Konstitucijos pl. 59,Druskininkai,Alytaus apskritis,Lithuania,Dyzelinas,1.507,2024-12-02 13:36
LT0073,Viada Druskininkai,Viada,Konstitucijos pl. 59,Druskininkai,Alytaus apskritis,Lithuania,LPG,0.802,2024-05-16 00:44
LT0072,Viada Palanga,Viada,Tilžės pr. 17,Palanga,Klaipėdos apskritis,Lithuania,Benzinas 95,1.676,2024-06-11 12:36
LT0122,Neste Palanga,Neste,Ateities pr. 14,Palanga,Klaipėdos apskritis,Lithuania,Benzinas 98,1.768,2024-02-20 15:06
LT0254,Astarta Druskininkai,Astarta,Ateities g. 40,Druskininkai,Alytaus apskritis,Lithuania,Benzinas 95,1.692,2024-06-21 15:32
LT0224,Orlen Varėna,Orlen,Klaipėdos pr. 52,Varėna,Alytaus apskritis,Lithuania,LPG,0.701,2024-11-10 09:23
LT0054,Viada Alytus,Viada,Saltoniškių pl. 63,Alytus,Alytaus apskritis,Lithuania,Dyzelinas,1.536,2024-11-21 02:53
LT0139,Neste Zarasai,Neste,Algirdo g. 123,Zarasai,Utenos apskritis,Lithuania,Benzinas 95,1.609,2024-05-15 01:19
LT0132,Neste Radviliškis,Neste,Respublikos g. 139,Radviliškis,Šiaulių apskritis,Lithuania,LPG,0.712,2024-04-25 19:47
LT0057,Viada Marijampolė,Viada,Tilžės g. 113,Marijampolė,Marijampolės apskritis,Lithuania,Dyzelinas,1.629,2024-10-23 03:37
LT0288,Lietuva Kėdainiai,Lietuva,Naugarduko pr. 16,Kėdainiai,Kauno apskritis,Lithuania,Dyzelinas,1.549,2024-10-17 16:30
LT0283,Lietuva Marijampolė,Lietuva,Gedimino g. 127,Marijampolė,Marijampolės apskritis,Lithuania,Benzinas 95,1.608,2024-02-09 20:52
LT0201,Orlen Kėdainiai,Orlen,Respublikos al. 76,Kėdainiai,Kauno apskritis,Lithuania,LPG,0.731,2024-06-02 13:42
LT0243,Astarta Telšiai,Astarta,Konstitucijos pr. 71,Telšiai,Telšių apskritis,Lithuania,Dyzelinas,1.556,2024-07-31 12:16
LT0247,Astarta Tauragė,Astarta,Algirdo pl. 61,Tauragė,Tauragės apskritis,Lithuania,Benzinas 98,1.803,2024-12-09 17:11
LT0089,Viada Šakiai,Viada,Architektų pr. 97,Šakiai,Marijampolės apskritis,Lithuania,Dyzelinas,1.613,2024-09-21 05:36
LT0257,Astarta Rokiškis,Astarta,Vilniaus pr. 32,Rokiškis,Panevėžio apskritis,Lithuania,LPG,0.678,2024-08-27 08:59
LT0241,Astarta Utena,Astarta,Savanorių g. 101,Utena,Utenos apskritis,Lithuania,Benzinas 95,1.666,2024-11-10 13:59
LT0124,Neste Biržai,Neste,Kauno g. 77,Biržai,Panevėžio apskritis,Lithuania,Benzinas 95,1.701,2024-01-31 16:12
LT0096,Neste Klaipėda,Neste,Saltoniškių g. 100,Klaipėda,Klaipėdos apskritis,Lithuania,Benzinas 95,1.653,2024-05-03 04:47
LT0251,Astarta Plungė,Astarta,Savanorių al. 85,Plungė,Telšių apskritis,Lithuania,Benzinas 95,1.708,2024-08-10 13:20
LT0129,Neste Jurbarkas,Neste,Laisvės g. 16,Jurbarkas,Tauragės apskritis,Lithuania,Benzinas 98,1.824,2024-07-30 08:52
LT0279,Lietuva Šiauliai,Lietuva,Ukmergės pl. 148,Šiauliai,Šiaulių apskritis,Lithuania,Dyzelinas,1.616,2024-05-11 21:38
LT0149,Lukoil Marijampolė,Lukoil,Pramonės g. 88,Marijampolė,Marijampolės apskritis,Lithuania,LPG,0.713,2024-02-28 04:12
LT0254,Astarta Druskininkai,Astarta,Ateities g. 40,Druskininkai,Alytaus apskritis,Lithuania,Dyzelinas,1.544,2024-06-07 14:31
