station_id,station_name,chain,address,city,country,fuel_type,price_eur_l
ST06700,Astarta Madrid,Astarta,53 Church Rd,Madrid,Spain,Gasoline 95,1.738
ST01864,Teboil Poznan,Teboil,91 Windsor Pl,Poznan,Poland,Gasoline 95,1.523
ST00405,St1 Kedainiai,St1,178 Main Ln,Kedainiai,Lithuania,Diesel,1.653
ST07149,Esso Cordoba,Esso,24 West Dr,Cordoba,Spain,Diesel,1.703
ST04199,Shell Lund,Shell,112 Forest Pl,Lund,Sweden,Diesel,1.82
ST06972,Neste Palma,Neste,103 Lake Ave,Palma,Spain,Gasoline 98,1.95
ST06468,Orlen Toulon,Orlen,41 Lake Way,Toulon,France,Diesel,1.774
ST00708,Teboil Druskininkai,Teboil,52 Hill Dr,Druskininkai,Lithuania,LPG,0.717
ST00321,BP Jonava,BP,194 Hill Ave,Jonava,Lithuania,Gasoline 95,1.66
ST09046,St1 Szolnok,St1,73 Forest St,Szolnok,Hungary,LPG,0.758
ST10203,Viada Tromsoe,Viada,74 Brookside Rd,Tromsoe,Norway,Diesel,1.858
ST07695,Teboil Genoa,Teboil,110 Meadow Pl,Genoa,Italy,Gasoline 95,1.677
ST08259,Tamoil Modena,Tamoil,72 West Ave,Modena,Italy,Gasoline 98,1.988
ST06090,Neste Nantes,Neste,181 Meadow Blvd,Nantes,France,LPG,0.71
ST02547,Circle K Munich,Circle K,15 Station Blvd,Munich,Germany,Gasoline 95,1.87
ST04468,Eni Rotterdam,Eni,94 Brookside Rd,Rotterdam,Netherlands,Gasoline 98,1.881
ST02741,Lukoil Leipzig,Lukoil,189 Woodland Dr,Leipzig,Germany,Gasoline 98,1.987
ST08001,Statoil Messina,Statoil,130 North Pl,Messina,Italy,LPG,0.857
ST05710,Q8 Olomouc,Q8,147 South Blvd,Olomouc,Czech Republic,LPG,0.791
ST02466,Jet Zabrze,Jet,111 Station Pl,Zabrze,Poland,Diesel,1.557
ST05184,BP Liege,BP,74 South Blvd,Liege,Belgium,Gasoline 98,1.835
ST06134,Neste Montpellier,Neste,21 East Ave,Montpellier,France,Gasoline 95,1.799
ST07988,Total Messina,Total,167 Highland St,Messina,Italy,Diesel,1.637
ST07157,Total Cordoba,Total,170 Central Dr,Cordoba,Spain,Diesel,1.603
ST00136,Teboil Siauliai,Teboil,191 Riverside Dr,Siauliai,Lithuania,Gasoline 98,1.751
ST10207,Lukoil Tromsoe,Lukoil,179 Highland Way,Tromsoe,Norway,Gasoline 98,1.998
ST00412,Total Kedainiai,Total,92 Sunset Pl,Kedainiai,Lithuania,Diesel,1.522
ST03590,Agip Kuopio,Agip,196 Lake Ave,Kuopio,Finland,LPG,0.759
ST05256,Orlen Namur,Orlen,66 Woodland Blvd,Namur,Belgium,LPG,0.77
ST04640,Statoil Tilburg,Statoil,180 Maple St,Tilburg,Netherlands,LPG,0.763
ST08504,Orlen Villach,Orlen,52 Cross Way,Villach,Austria,Gasoline 98,1.99
ST07603,Lukoil Turin,Lukoil,81 Elm Ave,Turin,Italy,Gasoline 95,1.785
ST03004,Aral Nuremberg,Aral,189 Garden Ave,Nuremberg,Germany,Diesel,1.726
ST03083,Aral Bochum,Aral,60 Grove St,Bochum,Germany,Gasoline 95,1.771
ST03629,Statoil Pori,Statoil,60 View Ln,Pori,Finland,LPG,0.714
ST06535,Circle K Dijon,Circle K,182 Oak Dr,Dijon,France,Gasoline 98,2.032
ST04582,Teboil Eindhoven,Teboil,161 Clifton Pl,Eindhoven,Netherlands,Gasoline 95,1.79
ST08543,Orlen Wels,Orlen,108 South St,Wels,Austria,Gasoline 95,1.828
ST10810,Esso Amadora,Esso,118 Main Blvd,Amadora,Portugal,Gasoline 95,1.797
ST08994,Neste Szombathely,Neste,3 Main Dr,Szombathely,Hungary,Gasoline 98,1.846
ST02551,Viada Munich,Viada,190 Fairview Dr,Munich,Germany,LPG,0.8
ST02207,Neste Radom,Neste,66 Clifton Rd,Radom,Poland,Gasoline 95,1.593
ST08097,St1 Brescia,St1,36 Woodland Dr,Brescia,Italy,Gasoline 95,1.674
ST07859,Esso Catania,Esso,52 River Blvd,Catania,Italy,Diesel,1.742
ST00616,Esso Kretinga,Esso,127 Arlington St,Kretinga,Lithuania,Diesel,1.508
ST07839,Circle K Catania,Circle K,33 Fairview Blvd,Catania,Italy,LPG,0.707
ST03075,Total Bochum,Total,56 Meadow St,Bochum,Germany,Diesel,1.655
ST01476,Total Kohtla-Jarve,Total,142 Woodland Rd,Kohtla-Jarve,Estonia,Diesel,1.538
ST02886,Eni Bremen,Eni,113 Meadow Blvd,Bremen,Germany,Gasoline 98,1.907
ST03817,Eni Stockholm,Eni,187 Brookside Way,Stockholm,Sweden,LPG,0.83
ST08861,Aral Gyor,Aral,173 Garden Dr,Gyor,Hungary,LPG,0.74
ST10942,Aral Funchal,Aral,181 Riverside Blvd,Funchal,Portugal,Gasoline 95,1.782
ST02511,Viada Hamburg,Viada,55 Grove St,Hamburg,Germany,Gasoline 98,1.979
ST04746,Teboil Breda,Teboil,192 West Rd,Breda,Netherlands,Gasoline 98,1.857
ST00188,Jet Panevezys,Jet,88 Elm Rd,Panevezys,Lithuania,Gasoline 95,1.577
ST10776,Total Braga,Total,17 Arlington Pl,Braga,Portugal,LPG,0.739
ST10950,Circle K Almada,Circle K,156 Main St,Almada,Portugal,LPG,0.813
ST10134,Shell Kristiansand,Shell,120 Lake Rd,Kristiansand,Norway,Gasoline 95,1.83
ST03055,Neste Bochum,Neste,152 Fairview Blvd,Bochum,Germany,LPG,0.87
ST02710,Esso Dusseldorf,Esso,191 River St,Dusseldorf,Germany,LPG,0.727
ST08668,Lukoil Budapest,Lukoil,3 River Ln,Budapest,Hungary,Gasoline 98,1.709
ST02363,Neste Rzeszow,Neste,45 Pine Dr,Rzeszow,Poland,LPG,0.672
ST06059,Esso Nice,Esso,119 Fairview Pl,Nice,France,LPG,0.754
ST09594,Circle K Aalborg,Circle K,6 Lakeview Blvd,Aalborg,Denmark,Gasoline 98,1.934
ST02531,Total Hamburg,Total,42 Central St,Hamburg,Germany,Gasoline 98,1.931
ST04992,Q8 Haarlemmermeer,Q8,48 Cross Way,Haarlemmermeer,Netherlands,Gasoline 95,1.714
ST06907,BP Malaga,BP,38 Arlington Ln,Malaga,Spain,Gasoline 98,1.915
ST09221,Agip Iasi,Agip,152 Church Ave,Iasi,Romania,Diesel,1.597
ST09795,Teboil Horsens,Teboil,136 Cedar Way,Horsens,Denmark,Diesel,1.691
ST02192,Total Czestochowa,Total,139 South Blvd,Czestochowa,Poland,Diesel,1.514
ST00269,Statoil Marijampole,Statoil,10 Forest Way,Marijampole,Lithuania,Gasoline 98,1.742
ST02622,Circle K Frankfurt,Circle K,167 Fairview Way,Frankfurt,Germany,LPG,0.867
ST10661,Q8 Biel,Q8,191 Greenfield Way,Biel,Switzerland,LPG,0.847
ST10243,Agip Tromsoe,Agip,10 Maple Rd,Tromsoe,Norway,Gasoline 98,2.124
ST05785,Teboil Hradec Kralove,Teboil,36 Fairview Ln,Hradec Kralove,Czech Republic,Gasoline 98,1.844
ST10366,Orlen Basel,Orlen,198 West Dr,Basel,Switzerland,Diesel,1.795
ST05997,Jet Marseille,Jet,71 Bridge Way,Marseille,France,LPG,0.704
ST05952,Teboil Lyon,Teboil,93 Garden Blvd,Lyon,France,LPG,0.7
ST04648,Lukoil Groningen,Lukoil,97 South Pl,Groningen,Netherlands,Gasoline 98,1.944
ST08603,Eni Sankt Polten,Eni,175 Greenfield Dr,Sankt Polten,Austria,Diesel,1.641
ST03543,Total Lahti,Total,176 Main Blvd,Lahti,Finland,Gasoline 98,1.894
ST07644,Astarta Palermo,Astarta,61 Bridge Dr,Palermo,Italy,Diesel,1.622
ST01417,Orlen Parnu,Orlen,190 East Blvd,Parnu,Estonia,LPG,0.714
ST02333,Orlen Kielce,Orlen,135 Hill Ln,Kielce,Poland,Gasoline 98,1.76
ST08305,Aral Vienna,Aral,112 Woodland Ave,Vienna,Austria,Diesel,1.681
ST07752,Aral Bologna,Aral,79 Mill Rd,Bologna,Italy,Diesel,1.753
ST04251,Eni Umea,Eni,60 South St,Umea,Sweden,Gasoline 98,1.887
ST03672,Viada Joensuu,Viada,32 East St,Joensuu,Finland,Gasoline 95,1.887
ST10909,Circle K Funchal,Circle K,181 Arlington Dr,Funchal,Portugal,Diesel,1.568
ST04887,Lukoil Arnhem,Lukoil,103 Garden Pl,Arnhem,Netherlands,LPG,0.777
ST07381,Jet Granada,Jet,171 Highland Rd,Granada,Spain,LPG,0.808
ST00142,Total Siauliai,Total,174 Valley Ln,Siauliai,Lithuania,Gasoline 98,1.781
ST07337,St1 Vitoria,St1,26 Fairview Ln,Vitoria,Spain,Gasoline 98,1.903
ST07626,Aral Turin,Aral,77 East Way,Turin,Italy,Gasoline 95,1.7
ST01871,Eni Poznan,Eni,69 Elm Pl,Poznan,Poland,Gasoline 98,1.672
ST06132,Viada Montpellier,Viada,100 Riverside Dr,Montpellier,France,Gasoline 98,1.947
ST01912,Tamoil Gdansk,Tamoil,195 Pine Dr,Gdansk,Poland,Diesel,1.46
ST10914,Neste Funchal,Neste,146 Bridge St,Funchal,Portugal,Gasoline 98,1.86
ST10012,Shell Stavanger,Shell,84 Brookside St,Stavanger,Norway,LPG,0.749
ST10181,St1 Sandnes,St1,90 Cedar Ave,Sandnes,Norway,Gasoline 95,1.861
ST09527,BP Aarhus,BP,27 Bridge Pl,Aarhus,Denmark,Gasoline 98,2.076
ST01165,Circle K Ogre,Circle K,124 Cedar Ln,Ogre,Latvia,Gasoline 95,1.611
ST04585,Q8 Eindhoven,Q8,196 Lakeview Blvd,Eindhoven,Netherlands,Diesel,1.677
ST00690,Astarta Druskininkai,Astarta,34 Hill Pl,Druskininkai,Lithuania,LPG,0.675
ST10854,St1 Setubal,St1,169 Lakeview Ave,Setubal,Portugal,Gasoline 98,1.907
ST06825,Shell Seville,Shell,63 Hillside Pl,Seville,Spain,LPG,0.768
ST01307,Esso Tallinn,Esso,61 Garden St,Tallinn,Estonia,Diesel,1.597
ST10586,Total St. Gallen,Total,137 Oak Blvd,St. Gallen,Switzerland,Diesel,1.784
ST09322,BP Brasov,BP,153 Cross Ave,Brasov,Romania,Gasoline 95,1.556
ST02489,St1 Berlin,St1,23 Arlington Rd,Berlin,Germany,LPG,0.795
ST04310,Viada Boras,Viada,142 Central Rd,Boras,Sweden,Gasoline 95,1.795
ST05205,Aral Liege,Aral,93 Hill Dr,Liege,Belgium,LPG,0.74
ST01399,Q8 Narva,Q8,138 Main St,Narva,Estonia,Diesel,1.552
ST08381,Lukoil Salzburg,Lukoil,61 Lake Dr,Salzburg,Austria,Gasoline 98,1.985
ST10687,Astarta Lisbon,Astarta,95 Central Pl,Lisbon,Portugal,Gasoline 98,1.868
ST02566,Rimi Munich,Rimi,8 Garden Dr,Munich,Germany,LPG,0.863
ST00706,Teboil Druskininkai,Teboil,98 Greenfield Blvd,Druskininkai,Lithuania,Diesel,1.577
ST06514,Esso Grenoble,Esso,146 Lake Way,Grenoble,France,LPG,0.774
ST02684,Eni Stuttgart,Eni,5 East Pl,Stuttgart,Germany,Gasoline 98,1.958
ST05985,Esso Marseille,Esso,179 Church St,Marseille,France,Diesel,1.729
ST07976,BP Messina,BP,149 Sunset Rd,Messina,Italy,Gasoline 98,1.847
ST08171,Esso Taranto,Esso,159 Pine Ln,Taranto,Italy,LPG,0.743
ST08679,Rimi Budapest,Rimi,112 Forest Way,Budapest,Hungary,LPG,0.749
ST04268,Circle K Gavle,Circle K,68 Clifton Ln,Gavle,Sweden,Diesel,1.656
ST04265,Statoil Umea,Statoil,124 Elm St,Umea,Sweden,Gasoline 98,1.91
ST03644,Astarta Kouvola,Astarta,24 Arlington St,Kouvola,Finland,Gasoline 95,1.827
ST02299,BP Torun,BP,166 Main Dr,Torun,Poland,Gasoline 98,1.667
ST08120,Neste Parma,Neste,57 Arlington Ln,Parma,Italy,Gasoline 95,1.825
ST01613,Statoil Maardu,Statoil,193 Oak Pl,Maardu,Estonia,Gasoline 95,1.749
ST00887,Viada Liepaja,Viada,15 Park Ln,Liepaja,Latvia,Gasoline 95,1.669
ST04408,Shell Amsterdam,Shell,91 River Rd,Amsterdam,Netherlands,Gasoline 98,1.992
ST08398,Total Salzburg,Total,62 West Ln,Salzburg,Austria,Gasoline 98,1.912
ST02141,Teboil Gdynia,Teboil,177 Cedar Rd,Gdynia,Poland,Gasoline 98,1.658
ST10718,Neste Porto,Neste,125 East Ln,Porto,Portugal,Gasoline 95,1.799
ST01586,Esso Maardu,Esso,112 Lakeview Pl,Maardu,Estonia,LPG,0.755
ST00114,Agip Klaipeda,Agip,160 Riverside Pl,Klaipeda,Lithuania,Gasoline 98,1.747
ST08757,Orlen Miskolc,Orlen,199 South Blvd,Miskolc,Hungary,Gasoline 98,1.851
ST01287,Aral Cesis,Aral,123 Elm Pl,Cesis,Latvia,Gasoline 95,1.619
ST11068,Agip Queluz,Agip,6 Brookside Way,Queluz,Portugal,Gasoline 95,1.641
ST05111,Total Ghent,Total,70 Grove St,Ghent,Belgium,Gasoline 95,1.79
ST08150,Jet Parma,Jet,76 River Pl,Parma,Italy,LPG,0.73
ST08989,Circle K Szombathely,Circle K,96 West Dr,Szombathely,Hungary,Gasoline 98,1.679
ST01498,Shell Viljandi,Shell,65 Windsor St,Viljandi,Estonia,LPG,0.702
ST00566,Orlen Plunge,Orlen,50 West Pl,Plunge,Lithuania,Diesel,1.555
ST02425,Tamoil Gliwice,Tamoil,119 Lakeview Ln,Gliwice,Poland,Gasoline 98,1.771
ST02976,Circle K Nuremberg,Circle K,153 Pine Rd,Nuremberg,Germany,Gasoline 95,1.736
ST10757,Astarta Braga,Astarta,193 Cedar Rd,Braga,Portugal,LPG,0.685
ST05308,Esso Leuven,Esso,120 Hillside Rd,Leuven,Belgium,Gasoline 95,1.846
ST02774,Statoil Leipzig,Statoil,49 South Dr,Leipzig,Germany,Gasoline 98,1.943
ST10511,Agip Winterthur,Agip,110 Elm Ln,Winterthur,Switzerland,Diesel,1.752
ST10321,Orlen Geneva,Orlen,79 River Ave,Geneva,Switzerland,Diesel,1.812
ST02208,Neste Radom,Neste,108 Arlington Way,Radom,Poland,Gasoline 95,1.677
ST06071,Eni Nice,Eni,66 Clifton Rd,Nice,France,Gasoline 95,1.833
ST01791,St1 Lodz,St1,25 Hillside Pl,Lodz,Poland,Gasoline 95,1.617
ST04073,Orlen Helsingborg,Orlen,17 River Ln,Helsingborg,Sweden,Gasoline 95,1.782
ST03794,Neste Stockholm,Neste,54 Garden Pl,Stockholm,Sweden,LPG,0.725
ST00662,Q8 Palanga,Q8,188 Spring St,Palanga,Lithuania,Gasoline 95,1.694
ST05249,Neste Namur,Neste,59 Hillside Dr,Namur,Belgium,Gasoline 98,1.954
ST04524,Lukoil Utrecht,Lukoil,147 Arlington Pl,Utrecht,Netherlands,Gasoline 98,1.896
ST01364,Aral Tartu,Aral,50 Arlington Way,Tartu,Estonia,Gasoline 98,1.89
ST10495,St1 Winterthur,St1,32 Arlington St,Winterthur,Switzerland,LPG,0.9
ST07686,Esso Genoa,Esso,129 Market Way,Genoa,Italy,Gasoline 95,1.808
ST08420,Orlen Innsbruck,Orlen,87 Greenfield Dr,Innsbruck,Austria,LPG,0.852
ST08222,Jet Prato,Jet,129 Spring Way,Prato,Italy,Gasoline 98,1.955
ST05497,Astarta Prague,Astarta,98 Windsor Ave,Prague,Czech Republic,Diesel,1.55
ST01337,Orlen Tartu,Orlen,19 Central Way,Tartu,Estonia,Diesel,1.594
ST02355,Agip Kielce,Agip,181 Grove Dr,Kielce,Poland,Gasoline 98,1.693
ST06986,Esso Palma,Esso,40 Woodland Pl,Palma,Spain,LPG,0.755
ST09577,Total Odense,Total,60 North Ln,Odense,Denmark,Gasoline 98,1.938
ST10002,Statoil Trondheim,Statoil,80 Hillside Blvd,Trondheim,Norway,Gasoline 98,2.132
ST01792,Teboil Lodz,Teboil,184 Lakeview Blvd,Lodz,Poland,Gasoline 98,1.76
ST09125,Rimi Cluj-Napoca,Rimi,30 South Ave,Cluj-Napoca,Romania,LPG,0.618
ST07977,Esso Messina,Esso,153 Central Pl,Messina,Italy,Diesel,1.71
ST09130,Q8 Cluj-Napoca,Q8,65 Sunset Rd,Cluj-Napoca,Romania,Gasoline 95,1.66
ST01847,Neste Poznan,Neste,84 Valley Rd,Poznan,Poland,LPG,0.653
ST07243,Lukoil Gijon,Lukoil,66 Cedar Rd,Gijon,Spain,Gasoline 95,1.683
ST00076,Agip Kaunas,Agip,152 Brookside St,Kaunas,Lithuania,Gasoline 98,1.787
ST10640,Viada Biel,Viada,64 Pine Pl,Biel,Switzerland,Diesel,1.846
ST05999,Aral Marseille,Aral,179 Brookside St,Marseille,France,Gasoline 98,2.005
ST00884,Circle K Liepaja,Circle K,177 Church St,Liepaja,Latvia,Gasoline 98,1.778
ST09851,Circle K Roskilde,Circle K,192 Pine Way,Roskilde,Denmark,Gasoline 95,1.856
ST08098,Teboil Brescia,Teboil,68 Garden St,Brescia,Italy,Gasoline 98,1.947
ST00574,Esso Plunge,Esso,158 River Rd,Plunge,Lithuania,Diesel,1.671
ST06815,Neste Seville,Neste,154 Lake Ln,Seville,Spain,Gasoline 95,1.722
ST00199,Neste Alytus,Neste,52 Windsor Rd,Alytus,Lithuania,LPG,0.707
ST07726,Shell Bologna,Shell,133 Garden Ln,Bologna,Italy,Gasoline 98,1.842
ST04966,Circle K Haarlemmermeer,Circle K,50 Church Dr,Haarlemmermeer,Netherlands,Gasoline 98,1.993
ST05148,Rimi Charleroi,Rimi,44 Main Ave,Charleroi,Belgium,Diesel,1.679
ST05967,Agip Lyon,Agip,48 Fairview Ave,Lyon,France,LPG,0.837
ST05492,Lukoil Prague,Lukoil,92 Sunset St,Prague,Czech Republic,LPG,0.732
ST04183,Agip Norrkoping,Agip,189 Clifton Ave,Norrkoping,Sweden,LPG,0.715
ST03728,Q8 Lappeenranta,Q8,143 Forest Ave,Lappeenranta,Finland,Diesel,1.812
ST06559,Total Dijon,Total,194 South Ave,Dijon,France,Gasoline 98,1.968
ST08369,Eni Linz,Eni,128 Woodland Pl,Linz,Austria,Gasoline 95,1.829
ST01434,Eni Parnu,Eni,75 Central St,Parnu,Estonia,LPG,0.769
ST03654,St1 Kouvola,St1,35 Lakeview Ln,Kouvola,Finland,Gasoline 95,1.797
ST06383,Neste Le Havre,Neste,175 Highland Dr,Le Havre,France,LPG,0.831
ST03972,Q8 Vasteras,Q8,168 Cross Blvd,Vasteras,Sweden,Gasoline 95,1.824
ST06319,Rimi Rennes,Rimi,107 Brookside Dr,Rennes,France,LPG,0.812
ST08166,Astarta Taranto,Astarta,136 Brookside Dr,Taranto,Italy,LPG,0.863
ST00577,Teboil Plunge,Teboil,83 View Dr,Plunge,Lithuania,LPG,0.671
ST04662,St1 Groningen,St1,39 Pine Ln,Groningen,Netherlands,Gasoline 98,1.998
ST09595,Circle K Aalborg,Circle K,190 Lakeview Pl,Aalborg,Denmark,Gasoline 98,1.936
ST06647,Agip Nimes,Agip,54 Greenfield Blvd,Nimes,France,Gasoline 95,1.768
ST02905,Neste Dresden,Neste,186 Forest Blvd,Dresden,Germany,Diesel,1.699
ST02646,Teboil Frankfurt,Teboil,3 Pine Dr,Frankfurt,Germany,LPG,0.865
ST06262,Orlen Lille,Orlen,118 Woodland Ave,Lille,France,Diesel,1.715
ST04176,Eni Norrkoping,Eni,62 Highland Blvd,Norrkoping,Sweden,Gasoline 98,2.013
ST07399,Shell Elche,Shell,192 Grove Way,Elche,Spain,Gasoline 98,1.819
ST04609,Orlen Tilburg,Orlen,66 Grove Ln,Tilburg,Netherlands,LPG,0.698
ST04974,Orlen Haarlemmermeer,Orlen,108 Clifton Ave,Haarlemmermeer,Netherlands,Gasoline 98,1.951
ST02330,Neste Kielce,Neste,64 Spring Blvd,Kielce,Poland,Gasoline 95,1.527
ST07311,Eni Hospitalet,Eni,71 Woodland Ave,Hospitalet,Spain,Gasoline 95,1.801
ST00762,Neste Rokiskis,Neste,176 Highland Pl,Rokiskis,Lithuania,Diesel,1.655
ST10004,Viada Stavanger,Viada,166 Maple Dr,Stavanger,Norway,Gasoline 95,1.854
ST08729,Teboil Debrecen,Teboil,49 Greenfield Ave,Debrecen,Hungary,Diesel,1.638
ST03661,Tamoil Kouvola,Tamoil,103 Bridge Way,Kouvola,Finland,LPG,0.758
ST00872,Tamoil Daugavpils,Tamoil,142 Lake Dr,Daugavpils,Latvia,Gasoline 95,1.591
ST01467,Rimi Kohtla-Jarve,Rimi,187 Greenfield Pl,Kohtla-Jarve,Estonia,Diesel,1.681
ST10475,Circle K Winterthur,Circle K,17 Mill Way,Winterthur,Switzerland,Gasoline 95,1.965
ST00786,Teboil Rokiskis,Teboil,170 Cedar Dr,Rokiskis,Lithuania,Gasoline 98,1.873
ST10233,Total Tromsoe,Total,51 Riverside Dr,Tromsoe,Norway,Diesel,1.739
ST02849,Statoil Essen,Statoil,74 Windsor Way,Essen,Germany,Gasoline 98,1.953
ST10747,Statoil Porto,Statoil,61 Oak Dr,Porto,Portugal,Gasoline 98,1.837
ST04471,Aral Rotterdam,Aral,4 South Pl,Rotterdam,Netherlands,Diesel,1.667
ST08657,Statoil Dornbirn,Statoil,178 Central Pl,Dornbirn,Austria,Gasoline 98,1.856
ST00416,Tamoil Kedainiai,Tamoil,200 Central Rd,Kedainiai,Lithuania,Diesel,1.624
ST10554,Circle K St. Gallen,Circle K,166 Garden Rd,St. Gallen,Switzerland,Gasoline 98,2.124
ST03902,Tamoil Malmo,Tamoil,182 Main Way,Malmo,Sweden,Gasoline 95,1.727
ST00603,Viada Kretinga,Viada,164 Riverside Pl,Kretinga,Lithuania,LPG,0.733
ST00581,Q8 Plunge,Q8,39 Forest Rd,Plunge,Lithuania,Diesel,1.521
ST00809,Lukoil Riga,Lukoil,114 Mill Ave,Riga,Latvia,Diesel,1.647
ST00089,Orlen Klaipeda,Orlen,91 Mill Ln,Klaipeda,Lithuania,Gasoline 95,1.62
ST08607,Jet Sankt Polten,Jet,101 Market Ave,Sankt Polten,Austria,Gasoline 95,1.839
ST03486,Esso Jyvaskyla,Esso,130 Hillside Blvd,Jyvaskyla,Finland,Gasoline 98,2.05
ST06448,Jet Saint-Etienne,Jet,20 West Blvd,Saint-Etienne,France,Gasoline 95,1.749
ST05231,Q8 Bruges,Q8,27 Main Dr,Bruges,Belgium,Gasoline 98,1.832
ST02146,Total Gdynia,Total,156 Sunset St,Gdynia,Poland,Diesel,1.592
ST08826,Circle K Gyor,Circle K,68 Greenfield Ave,Gyor,Hungary,LPG,0.685
ST00293,St1 Mazeikiai,St1,129 South Blvd,Mazeikiai,Lithuania,Diesel,1.557
ST05682,Agip Liberec,Agip,4 Greenfield Ln,Liberec,Czech Republic,LPG,0.654
ST06335,Aral Rennes,Aral,60 South Dr,Rennes,France,Gasoline 98,1.904
ST07180,BP Valladolid,BP,199 Spring Pl,Valladolid,Spain,LPG,0.833
ST06060,Esso Nice,Esso,72 West Ln,Nice,France,Diesel,1.681
ST02674,St1 Stuttgart,St1,130 Park Blvd,Stuttgart,Germany,Diesel,1.708
ST03374,Rimi Vantaa,Rimi,38 River Rd,Vantaa,Finland,LPG,0.764
ST03586,Aral Kuopio,Aral,4 Highland Dr,Kuopio,Finland,Diesel,1.691
ST09374,Teboil Galati,Teboil,163 Hill St,Galati,Romania,Gasoline 98,1.627
ST05196,Total Liege,Total,91 Cross Dr,Liege,Belgium,Gasoline 95,1.844
ST01644,Tamoil Sillamae,Tamoil,177 Forest Dr,Sillamae,Estonia,Gasoline 95,1.693
ST01480,Tamoil Kohtla-Jarve,Tamoil,36 Lake Pl,Kohtla-Jarve,Estonia,LPG,0.718
ST02344,St1 Kielce,St1,158 Garden Way,Kielce,Poland,Gasoline 98,1.758
ST09782,Astarta Horsens,Astarta,158 Highland Pl,Horsens,Denmark,Gasoline 98,1.94
ST08555,Rimi Wels,Rimi,171 Elm Blvd,Wels,Austria,Diesel,1.722
ST06614,Lukoil Nimes,Lukoil,79 North St,Nimes,France,Gasoline 95,1.713
ST02749,Shell Leipzig,Shell,76 East Dr,Leipzig,Germany,Gasoline 98,1.96
ST00105,Q8 Klaipeda,Q8,109 Lake Blvd,Klaipeda,Lithuania,Diesel,1.649
ST10827,Jet Amadora,Jet,184 Woodland Dr,Amadora,Portugal,Gasoline 98,1.866
ST09658,St1 Esbjerg,St1,154 River Ln,Esbjerg,Denmark,Gasoline 95,1.917
ST07907,Eni Venice,Eni,91 Highland Ln,Venice,Italy,Gasoline 98,1.896
ST04260,Aral Umea,Aral,144 Pine Rd,Umea,Sweden,LPG,0.803
ST05092,Lukoil Ghent,Lukoil,96 Sunset Blvd,Ghent,Belgium,Gasoline 95,1.817
ST04626,Q8 Tilburg,Q8,92 Market St,Tilburg,Netherlands,LPG,0.75
ST05301,Astarta Leuven,Astarta,127 Highland Ln,Leuven,Belgium,Gasoline 98,1.957
ST08816,Jet Pecs,Jet,197 Garden Rd,Pecs,Hungary,Diesel,1.644
ST02081,Circle K Bialystok,Circle K,52 Main Way,Bialystok,Poland,Gasoline 98,1.773
ST06489,Tamoil Toulon,Tamoil,136 River Pl,Toulon,France,LPG,0.708
ST03407,Esso Oulu,Esso,184 North Pl,Oulu,Finland,Gasoline 95,1.747
ST00047,Lukoil Kaunas,Lukoil,95 Clifton Rd,Kaunas,Lithuania,Gasoline 98,1.718
ST04514,Agip The Hague,Agip,192 Greenfield Way,The Hague,Netherlands,Diesel,1.723
ST08702,Aral Budapest,Aral,21 Church Blvd,Budapest,Hungary,LPG,0.731
ST03176,Viada Bielefeld,Viada,73 Church Blvd,Bielefeld,Germany,LPG,0.876
ST08750,Neste Miskolc,Neste,70 Fairview Dr,Miskolc,Hungary,Gasoline 98,1.801
ST09546,Aral Aarhus,Aral,136 Highland Rd,Aarhus,Denmark,LPG,0.844
ST06041,Aral Toulouse,Aral,198 Pine Ln,Toulouse,France,LPG,0.858
ST05379,Esso Aalst,Esso,17 Lake Ln,Aalst,Belgium,Gasoline 95,1.804
ST00267,Statoil Marijampole,Statoil,41 Meadow Pl,Marijampole,Lithuania,Diesel,1.674
ST04442,Lukoil Rotterdam,Lukoil,155 Elm Rd,Rotterdam,Netherlands,Gasoline 98,1.939
ST05524,Circle K Brno,Circle K,193 Valley Way,Brno,Czech Republic,LPG,0.791
ST07579,St1 Naples,St1,119 Brookside Blvd,Naples,Italy,LPG,0.803
ST07647,Shell Palermo,Shell,195 Lakeview St,Palermo,Italy,Gasoline 98,1.835
ST10730,Rimi Porto,Rimi,2 Oak Dr,Porto,Portugal,Gasoline 95,1.757
ST03221,Orlen Mannheim,Orlen,191 Cross Pl,Mannheim,Germany,Diesel,1.709
ST06468,Orlen Toulon,Orlen,41 Lake Way,Toulon,France,Gasoline 95,1.791
ST08467,Astarta Klagenfurt,Astarta,64 View Ave,Klagenfurt,Austria,Diesel,1.678
ST09954,Agip Bergen,Agip,158 Meadow Rd,Bergen,Norway,Gasoline 98,2.029
ST04641,Statoil Tilburg,Statoil,68 Central Pl,Tilburg,Netherlands,LPG,0.708
ST10381,Q8 Basel,Q8,56 Lakeview Way,Basel,Switzerland,Gasoline 98,2.075
ST07271,Jet Gijon,Jet,167 North Ave,Gijon,Spain,Gasoline 98,1.955
ST06940,Astarta Murcia,Astarta,32 Meadow Dr,Murcia,Spain,Gasoline 95,1.8
ST07187,Teboil Valladolid,Teboil,97 Church Rd,Valladolid,Spain,Gasoline 98,1.882
ST02734,Statoil Dusseldorf,Statoil,63 South Pl,Dusseldorf,Germany,Gasoline 95,1.795
ST06523,Total Grenoble,Total,22 Cross Ave,Grenoble,France,Gasoline 98,2.027
